chrom	size	assembled	circular
chrUn_DS485548v1	1112	FALSE	FALSE
chrUn_DS485557v1	1110	FALSE	FALSE
chrUn_DS485558v1	1110	FALSE	FALSE
chrUn_DS485559v1	1110	FALSE	FALSE
chrUn_DS485563v1	1109	FALSE	FALSE
chrUn_DS485565v1	1109	FALSE	FALSE
chrUn_DS485566v2	544	FALSE	FALSE
chrUn_DS485567v1	1108	FALSE	FALSE
chrUn_DS485569v1	1108	FALSE	FALSE
chrUn_DS485571v1	1107	FALSE	FALSE
chrUn_DS485572v1	1107	FALSE	FALSE
chrUn_DS485574v1	1106	FALSE	FALSE
chrUn_DS485578v1	1105	FALSE	FALSE
chrUn_DS485579v1	1105	FALSE	FALSE
chrUn_DS485581v1	1105	FALSE	FALSE
chrUn_DS485582v1	1105	FALSE	FALSE
chrUn_DS485583v1	1105	FALSE	FALSE
chrUn_DS485584v1	1105	FALSE	FALSE
chrUn_DS485585v1	1103	FALSE	FALSE
chrUn_DS485587v1	1103	FALSE	FALSE
chrUn_DS485588v1	1103	FALSE	FALSE
chrUn_DS485589v1	1102	FALSE	FALSE
chrUn_DS485591v1	1102	FALSE	FALSE
chrUn_DS485593v1	1101	FALSE	FALSE
chrUn_DS485595v1	1101	FALSE	FALSE
chrUn_DS485601v1	1099	FALSE	FALSE
chrUn_DS485602v1	1099	FALSE	FALSE
chrUn_DS485605v1	1098	FALSE	FALSE
chrUn_DS485607v1	1097	FALSE	FALSE
chrUn_DS485608v1	1097	FALSE	FALSE
chrUn_DS485609v1	1096	FALSE	FALSE
chrUn_DS485610v1	1096	FALSE	FALSE
chrUn_DS485614v1	1094	FALSE	FALSE
chrUn_DS485621v1	1091	FALSE	FALSE
chrUn_DS485622v1	1090	FALSE	FALSE
chrUn_DS485623v1	1090	FALSE	FALSE
chrUn_DS485624v1	1090	FALSE	FALSE
chrUn_DS485627v1	1090	FALSE	FALSE
chrUn_DS485628v1	1089	FALSE	FALSE
chrUn_DS485630v1	1089	FALSE	FALSE
chrUn_DS485632v1	1088	FALSE	FALSE
chrUn_DS485634v1	1088	FALSE	FALSE
chrUn_DS485636v1	1088	FALSE	FALSE
chrUn_DS485640v1	1087	FALSE	FALSE
chrUn_DS485642v1	1087	FALSE	FALSE
chrUn_DS485643v1	1086	FALSE	FALSE
chrUn_DS485648v1	1086	FALSE	FALSE
chrUn_DS485650v1	1084	FALSE	FALSE
chrUn_DS485653v1	1084	FALSE	FALSE
chrUn_DS485654v1	1084	FALSE	FALSE
chrUn_DS485655v1	1083	FALSE	FALSE
chrUn_DS485656v1	1083	FALSE	FALSE
chrUn_DS485657v1	1083	FALSE	FALSE
chrUn_DS485659v1	1082	FALSE	FALSE
chrUn_DS485661v1	1081	FALSE	FALSE
chrUn_DS485664v1	1081	FALSE	FALSE
chrUn_DS485666v1	1080	FALSE	FALSE
chrUn_DS485667v1	1080	FALSE	FALSE
chrUn_DS485668v1	1080	FALSE	FALSE
chrUn_DS485670v1	1079	FALSE	FALSE
chrUn_DS485671v1	1079	FALSE	FALSE
chrUn_DS485673v1	1078	FALSE	FALSE
chrUn_DS485675v1	1078	FALSE	FALSE
chrUn_DS485678v1	1077	FALSE	FALSE
chrUn_DS485679v1	1077	FALSE	FALSE
chrUn_DS485681v1	1076	FALSE	FALSE
chrUn_DS485682v1	1076	FALSE	FALSE
chrUn_DS485683v1	1076	FALSE	FALSE
chrUn_DS485684v1	1076	FALSE	FALSE
chrUn_DS485686v1	1075	FALSE	FALSE
chrUn_DS485688v1	1075	FALSE	FALSE
chrUn_DS485692v1	1074	FALSE	FALSE
chrUn_DS485693v1	1074	FALSE	FALSE
chrUn_DS485694v1	1074	FALSE	FALSE
chrUn_DS485695v2	564	FALSE	FALSE
chrUn_DS485701v1	1072	FALSE	FALSE
chrUn_DS485703v1	1071	FALSE	FALSE
chrUn_DS485709v1	1070	FALSE	FALSE
chrUn_DS485711v1	1070	FALSE	FALSE
chrUn_DS485712v1	1070	FALSE	FALSE
chrUn_DS485714v1	1069	FALSE	FALSE
chrUn_DS485717v1	1069	FALSE	FALSE
chrUn_DS485722v1	1067	FALSE	FALSE
chrUn_DS485724v1	1067	FALSE	FALSE
chrUn_DS485725v1	1066	FALSE	FALSE
chrUn_DS485728v1	1064	FALSE	FALSE
chrUn_DS485729v1	1064	FALSE	FALSE
chrUn_DS485733v1	1063	FALSE	FALSE
chrUn_DS485737v1	1063	FALSE	FALSE
chrUn_DS485740v1	1063	FALSE	FALSE
chrUn_DS485741v1	1063	FALSE	FALSE
chrUn_DS485742v1	1062	FALSE	FALSE
chrUn_DS485743v1	1062	FALSE	FALSE
chrUn_DS485746v1	1062	FALSE	FALSE
chrUn_DS485747v1	1062	FALSE	FALSE
chrUn_DS485748v1	1061	FALSE	FALSE
chrUn_DS485750v1	1060	FALSE	FALSE
chrUn_DS485751v1	1060	FALSE	FALSE
chrUn_DS485753v1	1059	FALSE	FALSE
chrUn_DS485754v1	1059	FALSE	FALSE
chrUn_DS485757v1	1058	FALSE	FALSE
chrUn_DS485760v1	1058	FALSE	FALSE
chrUn_DS485766v1	1056	FALSE	FALSE
chrUn_DS485770v1	1055	FALSE	FALSE
chrUn_DS485773v1	1054	FALSE	FALSE
chrUn_DS485774v1	1053	FALSE	FALSE
chrUn_DS485775v1	1053	FALSE	FALSE
chrUn_DS485780v1	1053	FALSE	FALSE
chrUn_DS485781v1	1052	FALSE	FALSE
chrUn_DS485783v1	1052	FALSE	FALSE
chrUn_DS485788v1	1051	FALSE	FALSE
chrUn_DS485789v1	1051	FALSE	FALSE
chrUn_DS485792v1	1050	FALSE	FALSE
chrUn_DS485793v1	1050	FALSE	FALSE
chrUn_DS485794v1	1049	FALSE	FALSE
chrUn_DS485796v1	1049	FALSE	FALSE
chrUn_DS485802v1	1048	FALSE	FALSE
chrUn_DS485803v1	1048	FALSE	FALSE
chrUn_DS485806v1	1048	FALSE	FALSE
chrUn_DS485807v1	1048	FALSE	FALSE
chrUn_DS485808v1	1047	FALSE	FALSE
chrUn_DS485810v1	1047	FALSE	FALSE
chrUn_DS485812v1	1047	FALSE	FALSE
chrUn_DS485818v1	1045	FALSE	FALSE
chrUn_DS485820v1	1045	FALSE	FALSE
chrUn_DS485821v1	1045	FALSE	FALSE
chrUn_DS485822v1	1045	FALSE	FALSE
chrUn_DS485823v1	1044	FALSE	FALSE
chrUn_DS485825v1	1044	FALSE	FALSE
chrUn_DS485826v1	1044	FALSE	FALSE
chrUn_DS485827v1	1043	FALSE	FALSE
chrUn_DS485828v1	1043	FALSE	FALSE
chrUn_DS485832v1	1042	FALSE	FALSE
chrUn_DS485833v1	1042	FALSE	FALSE
chrUn_DS485838v1	1042	FALSE	FALSE
chrUn_DS485841v1	1041	FALSE	FALSE
chrUn_DS485842v1	1041	FALSE	FALSE
chrUn_DS485846v1	1040	FALSE	FALSE
chrUn_DS485847v1	1040	FALSE	FALSE
chrUn_DS485848v1	1040	FALSE	FALSE
chrUn_DS485850v1	1039	FALSE	FALSE
chrUn_DS485851v1	1039	FALSE	FALSE
chrUn_DS485853v1	1038	FALSE	FALSE
chrUn_DS485854v1	1038	FALSE	FALSE
chrUn_DS485859v1	1036	FALSE	FALSE
chrUn_DS485863v1	1035	FALSE	FALSE
chrUn_DS485864v1	1035	FALSE	FALSE
chrUn_DS485867v1	1035	FALSE	FALSE
chrUn_DS485868v1	1035	FALSE	FALSE
chrUn_DS485870v1	1033	FALSE	FALSE
chrUn_DS485872v1	1033	FALSE	FALSE
chrUn_DS485874v1	1033	FALSE	FALSE
chrUn_DS485876v1	1032	FALSE	FALSE
chrUn_DS485878v1	1032	FALSE	FALSE
chrUn_DS485880v1	1031	FALSE	FALSE
chrUn_DS485882v1	1031	FALSE	FALSE
chrUn_DS485883v1	1030	FALSE	FALSE
chrUn_DS485886v1	1030	FALSE	FALSE
chrUn_DS485887v1	1029	FALSE	FALSE
chrUn_DS485889v1	1029	FALSE	FALSE
chrUn_DS485891v1	1029	FALSE	FALSE
chrUn_DS485893v1	1029	FALSE	FALSE
chrUn_DS485897v1	1028	FALSE	FALSE
chrUn_DS485900v1	1027	FALSE	FALSE
chrUn_DS485902v1	1026	FALSE	FALSE
chrUn_DS485903v1	1026	FALSE	FALSE
chrUn_DS485904v1	1025	FALSE	FALSE
chrUn_DS485905v1	1025	FALSE	FALSE
chrUn_DS485906v1	1025	FALSE	FALSE
chrUn_DS485907v1	1025	FALSE	FALSE
chrUn_DS485911v1	1023	FALSE	FALSE
chrUn_DS485912v1	1022	FALSE	FALSE
chrUn_DS485915v1	1022	FALSE	FALSE
chrUn_DS485917v1	1022	FALSE	FALSE
chrUn_DS485918v1	1021	FALSE	FALSE
chrUn_DS485919v1	1021	FALSE	FALSE
chrUn_DS485923v1	1021	FALSE	FALSE
chrUn_DS485925v1	1020	FALSE	FALSE
chrUn_DS485929v1	1020	FALSE	FALSE
chrUn_DS485932v1	1019	FALSE	FALSE
chrUn_DS485933v1	1019	FALSE	FALSE
chrUn_DS485935v1	1019	FALSE	FALSE
chrUn_DS485939v1	1018	FALSE	FALSE
chrUn_DS485940v1	1018	FALSE	FALSE
chrUn_DS485944v1	1016	FALSE	FALSE
chrUn_DS485946v1	1016	FALSE	FALSE
chrUn_DS485947v1	1016	FALSE	FALSE
chrUn_DS485948v1	1015	FALSE	FALSE
chrUn_DS485952v1	1014	FALSE	FALSE
chrUn_DS485953v1	1014	FALSE	FALSE
chrUn_DS485954v1	1014	FALSE	FALSE
chrUn_DS485955v1	1014	FALSE	FALSE
chrUn_DS485957v1	1013	FALSE	FALSE
chrUn_DS485958v1	1013	FALSE	FALSE
chrUn_DS485964v1	1012	FALSE	FALSE
chrUn_DS485965v1	1012	FALSE	FALSE
chrUn_DS485966v1	1011	FALSE	FALSE
chrUn_DS485968v1	1011	FALSE	FALSE
chrUn_DS485969v1	1011	FALSE	FALSE
chrUn_DS485973v1	1010	FALSE	FALSE
chrUn_DS485979v1	1008	FALSE	FALSE
chrUn_DS485980v1	1008	FALSE	FALSE
chrUn_DS485982v1	1007	FALSE	FALSE
chrUn_DS485983v1	1006	FALSE	FALSE
chrUn_DS485984v1	1006	FALSE	FALSE
chrUn_DS485985v1	1006	FALSE	FALSE
chrUn_DS485986v1	1005	FALSE	FALSE
chrUn_DS485988v1	1005	FALSE	FALSE
chrUn_DS485989v1	1005	FALSE	FALSE
chrUn_DS485991v1	1005	FALSE	FALSE
chrUn_DS485995v1	1004	FALSE	FALSE
chrUn_DS485996v1	1004	FALSE	FALSE
chrUn_DS485997v1	1004	FALSE	FALSE
chrUn_DS485998v1	1003	FALSE	FALSE
chrUn_DS486002v1	1001	FALSE	FALSE
chrUn_DS486004v1	1001	FALSE	FALSE
chrUn_DS486005v1	1001	FALSE	FALSE
chrUn_DS486008v1	1001	FALSE	FALSE
